"run_type","pass","position","fen","threads","search","main_depth","main_nodes","main_qnodes","main_tt_hits","main_ttd_ms","main_nps_uci","hashfull_depth13","final_hashfull","main_move","bestmove","bestmove_source","legal","total_nodes","total_nps","drain_elapsed_ns","helpers_submitted","helpers_started","helpers_exited","helper_exceptions","info_line","bestmove_diagnostic"
"measured","5","4","rnbqkbnr/p1pppppp/8/1p6/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3 0 2","4","478","13","172578","440507","98614","482","358045","341","341","b5c4","b5c4","main-result","true","690117","1427720.261","483369900","3","3","3","0","info depth 13 seldepth 23 score cp -31 nodes 172578 nps 358045 time 482 hashfull 341 pv b5c4 e2e4 c8a6 b1c3 e7e6 d1a4 c7c6 f1c4 a6c4 a4c4 d7d5 c4e2 d5e4","{move=b5c4, main_pv=b5c4,e2e4,c8a6,b1c3,e7e6,d1a4,c7c6,f1c4,a6c4,a4c4,d7d5,c4e2,d5e4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=483294800, helper_started=3, main_score_cp=-31, main_qnodes=440507, source=main-result, main_tt_hits=98614, abort_ms=483, main_move=b5c4, main_nodes=172578, search=478, main_depth=13, legal=true, helper_pending=0, bestmove_ms=483, event=bestmove, latest_move=b5c4}"
"measured","5","4","rnbqkbnr/p1pppppp/8/1p6/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3 0 2","1","479","13","444366","1180659","97281","1188","374045","324","324","b5c4","b5c4","main-result","true","444366","373675.019","1189177700","0","0","0","0","info depth 13 seldepth 23 score cp -45 nodes 444366 nps 374045 time 1188 hashfull 324 pv b5c4 e2e4 c7c6 f1c4 d7d5 e4d5 c6d5 c4d3 b8c6 g1f3 g8f6 e1g1 a8b8","{move=b5c4, main_pv=b5c4,e2e4,c7c6,f1c4,d7d5,e4d5,c6d5,c4d3,b8c6,g1f3,g8f6,e1g1,a8b8, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1189137300, helper_started=0, main_score_cp=-45, main_qnodes=1180659, source=main-result, main_tt_hits=97281, abort_ms=1189, main_move=b5c4, main_nodes=444366, search=479, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1189, event=bestmove, latest_move=b5c4}"
"measured","5","4","rnbqkbnr/p1pppppp/8/1p6/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3 0 2","2","480","13","240552","618092","111054","650","370080","266","266","b5c4","b5c4","main-result","true","484199","743760.471","651014700","1","1","1","0","info depth 13 seldepth 24 score cp -45 nodes 240552 nps 370080 time 650 hashfull 266 pv b5c4 e2e4 c7c6 f1c4 d7d5 e4d5 c6d5 c4d3 b8c6 g1f3 g8f6 e1g1 a8b8","{move=b5c4, main_pv=b5c4,e2e4,c7c6,f1c4,d7d5,e4d5,c6d5,c4d3,b8c6,g1f3,g8f6,e1g1,a8b8, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=650975900, helper_started=1, main_score_cp=-45, main_qnodes=618092, source=main-result, main_tt_hits=111054, abort_ms=650, main_move=b5c4, main_nodes=240552, search=480, main_depth=13, legal=true, helper_pending=0, bestmove_ms=650, event=bestmove, latest_move=b5c4}"
"measured","5","5","r1bq1r1k/1pp1n1pp/1p1p4/4p2b/2B1P3/P1N1NP2/1PP3PP/R1BQ1RK1 w - - 2 14","1","481","13","1549645","3889617","292659","4485","345517","720","720","d1d3","d1d3","main-result","true","1549645","345424.350","4486206600","0","0","0","0","info depth 13 seldepth 25 score cp 416 nodes 1549645 nps 345517 time 4485 hashfull 720 pv d1d3 h7h6 c1d2 h5f7 c4f7","{move=d1d3, main_pv=d1d3,h7h6,c1d2,h5f7,c4f7, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4486163900, helper_started=0, main_score_cp=416, main_qnodes=3889617, source=main-result, main_tt_hits=292659, abort_ms=4486, main_move=d1d3, main_nodes=1549645, search=481, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4486, event=bestmove, latest_move=d1d3}"
"measured","5","5","r1bq1r1k/1pp1n1pp/1p1p4/4p2b/2B1P3/P1N1NP2/1PP3PP/R1BQ1RK1 w - - 2 14","2","482","13","774821","1874227","216643","2187","354284","707","707","c1d2","c1d2","main-result","true","1536688","702401.013","2187764500","1","1","1","0","info depth 13 seldepth 22 score cp 415 nodes 774821 nps 354284 time 2187 hashfull 707 pv c1d2 h5f7 c4f7 f8f7 c3e2 c7c5 e2g3 e7c6 g1h1 c8e6 c2c3 d6d5 g3f5 d5e4","{move=c1d2, main_pv=c1d2,h5f7,c4f7,f8f7,c3e2,c7c5,e2g3,e7c6,g1h1,c8e6,c2c3,d6d5,g3f5,d5e4, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2187719700, helper_started=1, main_score_cp=415, main_qnodes=1874227, source=main-result, main_tt_hits=216643, abort_ms=2187, main_move=c1d2, main_nodes=774821, search=482, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2187, event=bestmove, latest_move=c1d2}"
"measured","5","5","r1bq1r1k/1pp1n1pp/1p1p4/4p2b/2B1P3/P1N1NP2/1PP3PP/R1BQ1RK1 w - - 2 14","4","483","13","318284","752127","143279","943","337522","575","575","d1d3","d1d3","main-result","true","1261584","1335583.754","944593700","3","3","3","0","info depth 13 seldepth 21 score cp 419 nodes 318284 nps 337522 time 943 hashfull 575 pv d1d3 c7c6 c4b3 b6b5 c1d2 h5f7 b3f7 f8f7 a3a4","{move=d1d3, main_pv=d1d3,c7c6,c4b3,b6b5,c1d2,h5f7,b3f7,f8f7,a3a4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=944523200, helper_started=3, main_score_cp=419, main_qnodes=752127, source=main-result, main_tt_hits=143279, abort_ms=944, main_move=d1d3, main_nodes=318284, search=483, main_depth=13, legal=true, helper_pending=0, bestmove_ms=944, event=bestmove, latest_move=d1d3}"
"measured","5","6","r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 24","2","484","13","443936","929655","205298","1212","366283","465","465","b4b2","b4b2","main-result","true","880838","726152.908","1213020000","1","1","1","0","info depth 13 seldepth 22 score cp -47 nodes 443936 nps 366283 time 1212 hashfull 465 pv b4b2 e3d2 b2b6 g1h1 a8b8 d3d4 a6a5 e4e5 f6d5 f3g5 d5c3 d2c3 b6a6 g5e6","{move=b4b2, main_pv=b4b2,e3d2,b2b6,g1h1,a8b8,d3d4,a6a5,e4e5,f6d5,f3g5,d5c3,d2c3,b6a6,g5e6, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1212976900, helper_started=1, main_score_cp=-47, main_qnodes=929655, source=main-result, main_tt_hits=205298, abort_ms=1212, main_move=b4b2, main_nodes=443936, search=484, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1212, event=bestmove, latest_move=b4b2}"
"measured","5","6","r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 24","4","485","13","390789","861465","232796","1145","341300","523","523","b4b2","b4b2","main-result","true","1563291","1363158.479","1146815300","3","3","3","0","info depth 13 seldepth 22 score cp -57 nodes 390789 nps 341300 time 1145 hashfull 523 pv b4b2 d3d4 b2a3 e3d3 a8b8 a1b1 f6g4 b1b8 e8b8 f3g5 a3e7 g5e6 e7e6","{move=b4b2, main_pv=b4b2,d3d4,b2a3,e3d3,a8b8,a1b1,f6g4,b1b8,e8b8,f3g5,a3e7,g5e6,e7e6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1146743600, helper_started=3, main_score_cp=-57, main_qnodes=861465, source=main-result, main_tt_hits=232796, abort_ms=1146, main_move=b4b2, main_nodes=390789, search=485, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1146, event=bestmove, latest_move=b4b2}"
"measured","5","6","r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 24","1","486","13","634214","1300189","229620","1679","377733","408","408","b4b2","b4b2","main-result","true","634214","377482.426","1680115300","0","0","0","0","info depth 13 seldepth 23 score cp -43 nodes 634214 nps 377733 time 1679 hashfull 408 pv b4b2 e3d2 b2b6 g1h1 a8b8 d3d4 c6c5 a1b1 b6a5 d4d5 b8b1 f1b1","{move=b4b2, main_pv=b4b2,e3d2,b2b6,g1h1,a8b8,d3d4,c6c5,a1b1,b6a5,d4d5,b8b1,f1b1, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1680038000, helper_started=0, main_score_cp=-43, main_qnodes=1300189, source=main-result, main_tt_hits=229620, abort_ms=1680, main_move=b4b2, main_nodes=634214, search=486, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1680, event=bestmove, latest_move=b4b2}"
"measured","5","7","r1bb4/3n1k2/p3p3/1p1pPp2/1Pp5/2P2N1B/P4PPP/4RK2 w - - 2 21","4","487","13","503361","1254347","167555","1225","410906","748","748","f3d4","f3d4","main-result","true","1981487","1616027.543","1226146800","3","3","3","0","info depth 13 seldepth 26 score cp -308 nodes 503361 nps 410906 time 1225 hashfull 748 pv f3d4 d7b6 f2f4 a6a5 a2a3 a5b4 a3b4 c8d7 h3f5 b6a4 f5e6 d7e6 d4b5 a8b8","{move=f3d4, main_pv=f3d4,d7b6,f2f4,a6a5,a2a3,a5b4,a3b4,c8d7,h3f5,b6a4,f5e6,d7e6,d4b5,a8b8, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1226055800, helper_started=3, main_score_cp=-308, main_qnodes=1254347, source=main-result, main_tt_hits=167555, abort_ms=1226, main_move=f3d4, main_nodes=503361, search=487, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1226, event=bestmove, latest_move=f3d4}"
"measured","5","7","r1bb4/3n1k2/p3p3/1p1pPp2/1Pp5/2P2N1B/P4PPP/4RK2 w - - 2 21","1","488","13","994398","2473757","160864","2392","415718","574","574","h3f5","h3f5","main-result","true","994398","415552.684","2392952900","0","0","0","0","info depth 13 seldepth 26 score cp -295 nodes 994398 nps 415718 time 2392 hashfull 574 pv h3f5 a6a5 a2a3 e6f5 e5e6 f7f6 e6d7 c8d7 f3e5 d7e6 e5c6 d8c7 c6d4 e6d7 h2h4","{move=h3f5, main_pv=h3f5,a6a5,a2a3,e6f5,e5e6,f7f6,e6d7,c8d7,f3e5,d7e6,e5c6,d8c7,c6d4,e6d7,h2h4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=2392906500, helper_started=0, main_score_cp=-295, main_qnodes=2473757, source=main-result, main_tt_hits=160864, abort_ms=2392, main_move=h3f5, main_nodes=994398, search=488, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2392, event=bestmove, latest_move=h3f5}"
"measured","5","7","r1bb4/3n1k2/p3p3/1p1pPp2/1Pp5/2P2N1B/P4PPP/4RK2 w - - 2 21","2","489","13","919553","2322901","193744","2222","413840","800","800","h3f5","h3f5","main-result","true","1847579","831226.001","2222715600","1","1","1","0","info depth 13 seldepth 27 score cp -299 nodes 919553 nps 413840 time 2222 hashfull 800 pv h3f5 e6f5","{move=h3f5, main_pv=h3f5,e6f5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2222676500, helper_started=1, main_score_cp=-299, main_qnodes=2322901, source=main-result, main_tt_hits=193744, abort_ms=2222, main_move=h3f5, main_nodes=919553, search=489, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2222, event=bestmove, latest_move=h3f5}"
"measured","5","8","r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16","1","490","13","944419","1841645","307182","2403","393016","560","560","b3c2","b3c2","main-result","true","944419","392791.253","2404378900","0","0","0","0","info depth 13 seldepth 22 score cp 16 nodes 944419 nps 393016 time 2403 hashfull 560 pv b3c2 e7g6 d2f3 c7c6 f3e5 c8d7 a1e1 a7a6","{move=b3c2, main_pv=b3c2,e7g6,d2f3,c7c6,f3e5,c8d7,a1e1,a7a6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=2404339900, helper_started=0, main_score_cp=16, main_qnodes=1841645, source=main-result, main_tt_hits=307182, abort_ms=2404, main_move=b3c2, main_nodes=944419, search=490, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2404, event=bestmove, latest_move=b3c2}"
"measured","5","8","r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16","2","491","13","772501","1502559","373932","2010","384328","658","658","b3c2","b3c2","main-result","true","1535229","763478.698","2010834100","1","1","1","0","info depth 13 seldepth 22 score cp 14 nodes 772501 nps 384328 time 2010 hashfull 658 pv b3c2 e7g6 d2f3 d8d6 f3e5 c8d7 a2a4 a8e8 g1h1 b7b6 b2b4 d7c6 a4a5","{move=b3c2, main_pv=b3c2,e7g6,d2f3,d8d6,f3e5,c8d7,a2a4,a8e8,g1h1,b7b6,b2b4,d7c6,a4a5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2010793400, helper_started=1, main_score_cp=14, main_qnodes=1502559, source=main-result, main_tt_hits=373932, abort_ms=2010, main_move=b3c2, main_nodes=772501, search=491, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2010, event=bestmove, latest_move=b3c2}"
"measured","5","8","r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16","4","492","13","575027","1174755","313615","1605","358272","777","777","b3c2","b3c2","main-result","true","2260961","1407633.815","1606213900","3","3","3","0","info depth 13 seldepth 25 score cp 18 nodes 575027 nps 358272 time 1605 hashfull 777 pv b3c2 e7g6 d2f3 d8d6 f3e5 c8d7 a2a4 a7a5 a1e1 c7c6 g1h1","{move=b3c2, main_pv=b3c2,e7g6,d2f3,d8d6,f3e5,c8d7,a2a4,a7a5,a1e1,c7c6,g1h1, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1606139300, helper_started=3, main_score_cp=18, main_qnodes=1174755, source=main-result, main_tt_hits=313615, abort_ms=1606, main_move=b3c2, main_nodes=575027, search=492, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1606, event=bestmove, latest_move=b3c2}"
"measured","5","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","2","493","13","230100","555091","83982","448","513616","296","296","c6g6","c6g6","main-result","true","454315","1010964.250","449387800","1","1","1","0","info depth 13 seldepth 26 score cp -119 nodes 230100 nps 513616 time 448 hashfull 296 pv c6g6 d7g7 g6d6 d4a7 d6d5 g8f7 a5a6 f7e6 d5b5 g7f7 f2f3 a7e3 b5b7 e3c5","{move=c6g6, main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g8f7,a5a6,f7e6,d5b5,g7f7,f2f3,a7e3,b5b7,e3c5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=449344400, helper_started=1, main_score_cp=-119, main_qnodes=555091, source=main-result, main_tt_hits=83982, abort_ms=449, main_move=c6g6, main_nodes=230100, search=493, main_depth=13, legal=true, helper_pending=0, bestmove_ms=449, event=bestmove, latest_move=c6g6}"
"measured","5","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","4","494","13","161204","384217","72599","323","499083","302","302","c6g6","c6g6","main-result","true","629990","1942318.993","324349400","3","3","3","0","info depth 13 seldepth 25 score cp -119 nodes 161204 nps 499083 time 323 hashfull 302 pv c6g6","{move=c6g6, main_pv=c6g6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=324275000, helper_started=3, main_score_cp=-119, main_qnodes=384217, source=main-result, main_tt_hits=72599, abort_ms=324, main_move=c6g6, main_nodes=161204, search=494, main_depth=13, legal=true, helper_pending=0, bestmove_ms=324, event=bestmove, latest_move=c6g6}"
"measured","5","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","1","495","13","258683","591758","78893","483","535575","175","175","c6g6","c6g6","main-result","true","258683","534774.073","483723900","0","0","0","0","info depth 13 seldepth 25 score cp -110 nodes 258683 nps 535575 time 483 hashfull 175 pv c6g6 d7g7 g6d6 d4a7 d6d5 g8f7 d5d6 f7e7 d6c6 g7f7 c6c7 e7f6 c7f7 f6f7 a5a6 a7c5","{move=c6g6, main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g8f7,d5d6,f7e7,d6c6,g7f7,c6c7,e7f6,c7f7,f6f7,a5a6,a7c5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=483683100, helper_started=0, main_score_cp=-110, main_qnodes=591758, source=main-result, main_tt_hits=78893, abort_ms=483, main_move=c6g6, main_nodes=258683, search=495, main_depth=13, legal=true, helper_pending=0, bestmove_ms=483, event=bestmove, latest_move=c6g6}"
"measured","5","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","4","496","13","741542","1998206","170591","2246","330161","903","903","a7a6","a7a6","main-result","true","2919476","1299220.306","2247098500","3","3","3","0","info depth 13 seldepth 23 score cp 434 nodes 741542 nps 330161 time 2246 hashfull 903 pv a7a6 d4c6","{move=a7a6, main_pv=a7a6,d4c6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=2247029300, helper_started=3, main_score_cp=434, main_qnodes=1998206, source=main-result, main_tt_hits=170591, abort_ms=2247, main_move=a7a6, main_nodes=741542, search=496, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2247, event=bestmove, latest_move=a7a6}"
"measured","5","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","1","497","13","1463870","4049839","212661","4112","355999","697","697","c6d4","c6d4","main-result","true","1463870","355894.641","4113211700","0","0","0","0","info depth 13 seldepth 22 score cp 432 nodes 1463870 nps 355999 time 4112 hashfull 697 pv c6d4 e3d4 d8a5 a2a3 c8e6 b2b4 a5c7 a3a4 a7a6 a4a5 a8c8 h2h3 c7d7","{move=c6d4, main_pv=c6d4,e3d4,d8a5,a2a3,c8e6,b2b4,a5c7,a3a4,a7a6,a4a5,a8c8,h2h3,c7d7, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4113160100, helper_started=0, main_score_cp=432, main_qnodes=4049839, source=main-result, main_tt_hits=212661, abort_ms=4113, main_move=c6d4, main_nodes=1463870, search=497, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4113, event=bestmove, latest_move=c6d4}"
"measured","5","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","2","498","13","1034411","2856230","183619","2972","348052","837","837","c6d4","c6d4","main-result","true","2036953","685146.265","2973019200","1","1","1","0","info depth 13 seldepth 22 score cp 432 nodes 1034411 nps 348052 time 2972 hashfull 837 pv c6d4 e3d4 d8a5 a2a3 c8e6 d2f2 h7h6 a1d1 e6c4 f1e1 e7e5 d4e3 a5c7","{move=c6d4, main_pv=c6d4,e3d4,d8a5,a2a3,c8e6,d2f2,h7h6,a1d1,e6c4,f1e1,e7e5,d4e3,a5c7, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2972977300, helper_started=1, main_score_cp=432, main_qnodes=2856230, source=main-result, main_tt_hits=183619, abort_ms=2972, main_move=c6d4, main_nodes=1034411, search=498, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2972, event=bestmove, latest_move=c6d4}"
"measured","5","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","1","499","13","106151","123121","65708","137","774824","54","54","e4f3","e4f3","main-result","true","106151","768918.179","138052400","0","0","0","0","info depth 13 seldepth 22 score cp 583 nodes 106151 nps 774824 time 137 hashfull 54 pv e4f3 d2e3 f3c6 e3f4 e6f6 f4g3 g6g5 g3g4 c6d7 g4f3 f6e5 a2a3 g5g4 f3g3 a7a5 a3a4 d7f5","{move=e4f3, main_pv=e4f3,d2e3,f3c6,e3f4,e6f6,f4g3,g6g5,g3g4,c6d7,g4f3,f6e5,a2a3,g5g4,f3g3,a7a5,a3a4,d7f5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=137992700, helper_started=0, main_score_cp=583, main_qnodes=123121, source=main-result, main_tt_hits=65708, abort_ms=137, main_move=e4f3, main_nodes=106151, search=499, main_depth=13, legal=true, helper_pending=0, bestmove_ms=137, event=bestmove, latest_move=e4f3}"
"measured","5","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","2","500","13","110689","126951","66409","157","705025","56","56","e4f3","e4f3","main-result","true","219527","1391238.494","157792500","1","1","1","0","info depth 13 seldepth 22 score cp 580 nodes 110689 nps 705025 time 157 hashfull 56 pv e4f3 d2e3 f3c6 e3f4 e6f6 f4g3 g6g5 g3g4 c6d7 g4f3 f6e5 f3e3 g5g4 e3f2 d7f5","{move=e4f3, main_pv=e4f3,d2e3,f3c6,e3f4,e6f6,f4g3,g6g5,g3g4,c6d7,g4f3,f6e5,f3e3,g5g4,e3f2,d7f5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=157743100, helper_started=1, main_score_cp=580, main_qnodes=126951, source=main-result, main_tt_hits=66409, abort_ms=157, main_move=e4f3, main_nodes=110689, search=500, main_depth=13, legal=true, helper_pending=0, bestmove_ms=157, event=bestmove, latest_move=e4f3}"
"measured","5","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","4","501","13","116016","161731","82716","171","678456","99","99","e4f3","e4f3","main-result","true","475569","2756400.819","172532600","3","3","3","0","info depth 13 seldepth 21 score cp 601 nodes 116016 nps 678456 time 171 hashfull 99 pv e4f3 d2e3 f3c6 a2a3 g6g5 b3b4 e6e5 e3f2 g5g4 b4b5 c6e4 f2g3 e4f5 a3a4","{move=e4f3, main_pv=e4f3,d2e3,f3c6,a2a3,g6g5,b3b4,e6e5,e3f2,g5g4,b4b5,c6e4,f2g3,e4f5,a3a4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=172453500, helper_started=3, main_score_cp=601, main_qnodes=161731, source=main-result, main_tt_hits=82716, abort_ms=172, main_move=e4f3, main_nodes=116016, search=501, main_depth=13, legal=true, helper_pending=0, bestmove_ms=172, event=bestmove, latest_move=e4f3}"
"measured","5","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","2","502","13","26315","29475","25327","25","1052600","15","15","g6f5","g6f5","main-result","true","52175","1967130.911","26523400","1","1","1","0","info depth 13 seldepth 21 score cp -468 nodes 26315 nps 1052600 time 25 hashfull 15 pv g6f5 e3f3 f5f6 g3g4 f6e6 f4f5 e6d5 g4g5 d5e5 g5g6 e5f6 f3g4 f6e7 g6g7 e7f7","{move=g6f5, main_pv=g6f5,e3f3,f5f6,g3g4,f6e6,f4f5,e6d5,g4g5,d5e5,g5g6,e5f6,f3g4,f6e7,g6g7,e7f7, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=26482900, helper_started=1, main_score_cp=-468, main_qnodes=29475, source=main-result, main_tt_hits=25327, abort_ms=26, main_move=g6f5, main_nodes=26315, search=502, main_depth=13, legal=true, helper_pending=0, bestmove_ms=26, event=bestmove, latest_move=g6f5}"
"measured","5","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","4","503","13","19753","20850","16754","19","1039631","13","13","g6f5","g6f5","main-result","true","73402","3464466.586","21187100","3","3","3","0","info depth 13 seldepth 20 score cp -417 nodes 19753 nps 1039631 time 19 hashfull 13 pv g6f5 e3f3 f5g6 g3g4 g6f6 g4g5 f6f5 f3g3 f5e6 g3g4 e6f7 f4f5 f7g7 g4f4 g7f7 g5g6 f7f6","{move=g6f5, main_pv=g6f5,e3f3,f5g6,g3g4,g6f6,g4g5,f6f5,f3g3,f5e6,g3g4,e6f7,f4f5,f7g7,g4f4,g7f7,g5g6,f7f6, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=21101600, helper_started=3, main_score_cp=-417, main_qnodes=20850, source=main-result, main_tt_hits=16754, abort_ms=21, main_move=g6f5, main_nodes=19753, search=503, main_depth=13, legal=true, helper_pending=0, bestmove_ms=21, event=bestmove, latest_move=g6f5}"
