"run_type","pass","position","threads","search","helper","exit_cause","completed_depth","bestmove","helper_nodes","helper_elapsed_ns","helper_nps","tt_reads","tt_writes","tt_other","after_abort","after_generation","after_clear","after_resize","reads_after_abort","writes_after_abort","other_after_abort","reads_after_generation","writes_after_generation","other_after_generation","reads_after_clear","writes_after_clear","other_after_clear","reads_after_resize","writes_after_resize","other_after_resize","diagnostic"
"measured","3","10","2","311","1","helper-abort","12","c6d4","1278514","3836517100","333248.612","1582127","1272069","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=3836581300, other_after_abort=0, writes_after_generation=0, abort_ms=3836, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1272069, reads_after_generation=0, search=311, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=3836, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=3836517100, writes_after_abort=0, helper_nodes=1278514, bestmove=c6d4, other_after_resize=0, exit_cause=helper-abort, tt_reads=1582127, other_after_generation=0, exit_ms=3836}"
"measured","3","10","4","312","1","helper-abort","13","a7a6","1486083","4553640400","326350.539","1813698","1478938","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=4553689400, other_after_abort=0, writes_after_generation=0, abort_ms=4553, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1478938, reads_after_generation=0, search=312, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=4553, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=4553640400, writes_after_abort=1, helper_nodes=1486083, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1813698, other_after_generation=0, exit_ms=4553}"
"measured","3","10","4","312","2","helper-abort","13","a7a6","1504178","4553620300","330325.741","1821852","1497118","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=4553688500, other_after_abort=0, writes_after_generation=0, abort_ms=4553, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1497118, reads_after_generation=0, search=312, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=4553, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=4553620300, writes_after_abort=0, helper_nodes=1504178, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1821852, other_after_generation=0, exit_ms=4553}"
"measured","3","10","4","312","3","helper-abort","12","c8d7","1491780","4553615200","327603.439","1811850","1485145","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=4553689800, other_after_abort=0, writes_after_generation=0, abort_ms=4553, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1485145, reads_after_generation=0, search=312, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=4553, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=4553615200, writes_after_abort=0, helper_nodes=1491780, bestmove=c8d7, other_after_resize=0, exit_cause=helper-abort, tt_reads=1811850, other_after_generation=0, exit_ms=4553}"
"measured","3","11","2","313","1","helper-abort","13","e4f3","80533","104301900","772114.410","146325","77989","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=104364600, other_after_abort=0, writes_after_generation=0, abort_ms=104, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=77989, reads_after_generation=0, search=313, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=104, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=104301900, writes_after_abort=0, helper_nodes=80533, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=146325, other_after_generation=0, exit_ms=104}"
"measured","3","11","4","314","2","helper-abort","13","e4f3","112194","152757000","734460.614","200360","109220","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=152847100, other_after_abort=0, writes_after_generation=0, abort_ms=152, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=109220, reads_after_generation=0, search=314, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=152, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=152757000, writes_after_abort=0, helper_nodes=112194, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=200360, other_after_generation=0, exit_ms=152}"
"measured","3","11","4","314","1","helper-abort","13","e4f3","113145","152766000","740642.551","200431","110141","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=152847200, other_after_abort=0, writes_after_generation=0, abort_ms=152, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=110141, reads_after_generation=0, search=314, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=152, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=152766000, writes_after_abort=0, helper_nodes=113145, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=200431, other_after_generation=0, exit_ms=152}"
"measured","3","11","4","314","3","helper-abort","13","e4f3","112757","152751700","738171.817","200515","109770","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=152847100, other_after_abort=0, writes_after_generation=0, abort_ms=152, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=109770, reads_after_generation=0, search=314, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=152, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=152751700, writes_after_abort=0, helper_nodes=112757, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=200515, other_after_generation=0, exit_ms=152}"
"measured","3","12","4","316","2","helper-abort","13","g6f5","19412","20302700","956128.988","39203","19005","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=20372500, other_after_abort=0, writes_after_generation=0, abort_ms=20, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=19005, reads_after_generation=0, search=316, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=20, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=20302700, writes_after_abort=1, helper_nodes=19412, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=39203, other_after_generation=0, exit_ms=20}"
"measured","3","12","4","316","1","helper-abort","13","g6f5","18763","20316600","923530.512","38340","18372","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=20372100, other_after_abort=0, writes_after_generation=0, abort_ms=20, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=18372, reads_after_generation=0, search=316, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=20, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=20316600, writes_after_abort=0, helper_nodes=18763, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=38340, other_after_generation=0, exit_ms=20}"
"measured","3","12","4","316","3","helper-abort","13","g6f5","19211","20289900","946825.761","39084","18824","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=20372100, other_after_abort=0, writes_after_generation=0, abort_ms=20, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=18824, reads_after_generation=0, search=316, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=20, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=20289900, writes_after_abort=0, helper_nodes=19211, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=39084, other_after_generation=0, exit_ms=20}"
"measured","3","12","2","318","1","helper-abort","13","g6f5","26276","26303700","998946.916","51580","25820","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=26362300, other_after_abort=0, writes_after_generation=0, abort_ms=26, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=25820, reads_after_generation=0, search=318, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=26, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=26303700, writes_after_abort=0, helper_nodes=26276, bestmove=g6f5, other_after_resize=0, exit_cause=helper-abort, tt_reads=51580, other_after_generation=0, exit_ms=26}"
"measured","3","13","2","320","1","helper-abort","12","b4f4","76172","134769100","565203.745","123706","75447","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=134828800, other_after_abort=0, writes_after_generation=0, abort_ms=134, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=75447, reads_after_generation=0, search=320, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=134, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=134769100, writes_after_abort=0, helper_nodes=76172, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=123706, other_after_generation=0, exit_ms=134}"
"measured","3","13","4","321","1","helper-abort","13","b4f4","83305","144156300","577879.704","150262","82264","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=144206200, other_after_abort=0, writes_after_generation=0, abort_ms=144, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=82264, reads_after_generation=0, search=321, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=144, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=144156300, writes_after_abort=0, helper_nodes=83305, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=150262, other_after_generation=0, exit_ms=144}"
"measured","3","13","4","321","3","helper-abort","13","b4f4","81957","144126600","568645.899","149294","80913","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=144206200, other_after_abort=0, writes_after_generation=0, abort_ms=144, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=80913, reads_after_generation=0, search=321, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=144, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=144126600, writes_after_abort=0, helper_nodes=81957, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=149294, other_after_generation=0, exit_ms=144}"
"measured","3","13","4","321","2","helper-abort","13","b4f4","81053","144133600","562346.323","150187","79987","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=144206200, other_after_abort=0, writes_after_generation=0, abort_ms=144, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=79987, reads_after_generation=0, search=321, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=144, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=144133600, writes_after_abort=0, helper_nodes=81053, bestmove=b4f4, other_after_resize=0, exit_cause=helper-abort, tt_reads=150187, other_after_generation=0, exit_ms=144}"
"measured","3","14","2","322","1","helper-abort","13","a2a4","1055256","3227475100","326960.230","1366192","1049109","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=3227520400, other_after_abort=0, writes_after_generation=0, abort_ms=3227, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=1049109, reads_after_generation=0, search=322, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=3227, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=3227475100, writes_after_abort=0, helper_nodes=1055256, bestmove=a2a4, other_after_resize=0, exit_cause=helper-abort, tt_reads=1366192, other_after_generation=0, exit_ms=3227}"
"measured","3","14","4","323","2","helper-abort","13","d1d3","585820","1877574800","312008.874","819752","582321","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1877629900, other_after_abort=0, writes_after_generation=0, abort_ms=1877, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=582321, reads_after_generation=0, search=323, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1877, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1877574800, writes_after_abort=0, helper_nodes=585820, bestmove=d1d3, other_after_resize=0, exit_cause=helper-abort, tt_reads=819752, other_after_generation=0, exit_ms=1877}"
"measured","3","14","4","323","3","helper-abort","13","d1d3","587065","1877573400","312672.197","808131","583317","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1877630700, other_after_abort=0, writes_after_generation=0, abort_ms=1877, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=583317, reads_after_generation=0, search=323, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1877, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1877573400, writes_after_abort=0, helper_nodes=587065, bestmove=d1d3, other_after_resize=0, exit_cause=helper-abort, tt_reads=808131, other_after_generation=0, exit_ms=1877}"
"measured","3","14","4","323","1","helper-abort","12","a2a4","584087","1877581600","311084.749","792020","580542","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1877631700, other_after_abort=0, writes_after_generation=0, abort_ms=1877, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=580542, reads_after_generation=0, search=323, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1877, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1877581600, writes_after_abort=0, helper_nodes=584087, bestmove=a2a4, other_after_resize=0, exit_cause=helper-abort, tt_reads=792020, other_after_generation=0, exit_ms=1877}"
